max_pulls,expected_special_items,si_p(<=1),si_p(<=2),si_p(<=3),si_p(<=6),si_p(<=9),si_p(<=12),si_p(>=1),si_p(>=2),si_p(>=3),si_p(>=6),si_p(>=9),si_p(>=12),p(0)_5c,p(>=1)_5c,p(>=2)_5c,p(>=3)_5c,p(>=4)_5c,p(>=5)_5c,p(>=6)_5c,p(>=7)_5c,p(>=8)_5c,p(<=1)_5c,p(<=2)_5c,p(<=3)_5c,p(<=4)_5c,p(<=5)_5c,p(<=6)_5c,p(<=7)_5c,p(<=8)_5c,p(0)_6c,p(>=1)_6c,p(>=2)_6c,p(>=3)_6c,p(>=4)_6c,p(>=5)_6c,p(>=6)_6c,p(>=7)_6c,p(>=8)_6c,p(<=1)_6c,p(<=2)_6c,p(<=3)_6c,p(<=4)_6c,p(<=5)_6c,p(<=6)_6c,p(<=7)_6c,p(<=8)_6c,p(0)_7c,p(>=1)_7c,p(>=2)_7c,p(>=3)_7c,p(>=4)_7c,p(>=5)_7c,p(>=6)_7c,p(>=7)_7c,p(>=8)_7c,p(<=1)_7c,p(<=2)_7c,p(<=3)_7c,p(<=4)_7c,p(<=5)_7c,p(<=6)_7c,p(<=7)_7c,p(<=8)_7c
3080,0.023251,99.603530,99.927010,99.988950,100.000000,100.000000,100.000000,1.842980,0.396470,0.072990,0.000140,0.000000,0.000000,43.929600,56.070400,9.501300,0.340000,0.001600,0.000000,0.000000,0.000000,0.000000,90.498700,99.660000,99.998400,100.000000,100.000000,100.000000,100.000000,100.000000,76.956500,23.043400,0.840500,0.002900,0.000000,0.000000,0.000000,0.000000,0.000000,99.159400,99.997000,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,92.808400,7.191600,0.040800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.959200,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3090,0.023811,99.592280,99.924790,99.988380,100.000000,100.000000,100.000000,1.884830,0.407720,0.075210,0.000150,0.000000,0.000000,43.469100,56.530900,9.733500,0.356900,0.001700,0.000000,0.000000,0.000000,0.000000,90.266500,99.643100,99.998300,100.000000,100.000000,100.000000,100.000000,100.000000,76.638700,23.361300,0.872100,0.003100,0.000000,0.000000,0.000000,0.000000,0.000000,99.127900,99.996900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.675400,7.324600,0.042900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.957100,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3100,0.024385,99.581020,99.922700,99.987970,100.000000,100.000000,100.000000,1.928480,0.418980,0.077300,0.000150,0.000000,0.000000,43.011700,56.988300,9.974100,0.375000,0.001900,0.000000,0.000000,0.000000,0.000000,90.025900,99.625000,99.998100,100.000000,100.000000,100.000000,100.000000,100.000000,76.320500,23.679500,0.904200,0.003300,0.000000,0.000000,0.000000,0.000000,0.000000,99.095800,99.996700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.541300,7.458700,0.044900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.955100,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3110,0.024976,99.570370,99.919820,99.987390,100.000000,100.000000,100.000000,1.973410,0.429630,0.080180,0.000170,0.000000,0.000000,42.549600,57.450400,10.219100,0.393200,0.001900,0.000000,0.000000,0.000000,0.000000,89.780900,99.606800,99.998100,100.000000,100.000000,100.000000,100.000000,100.000000,76.000500,23.999500,0.936100,0.003600,0.000000,0.000000,0.000000,0.000000,0.000000,99.063900,99.996400,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.405200,7.594800,0.047300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.952700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3120,0.025577,99.558280,99.917010,99.986860,99.999990,100.000000,100.000000,2.017970,0.441720,0.082990,0.000170,0.000000,0.000000,42.087900,57.912100,10.462900,0.412800,0.002100,0.000000,0.000000,0.000000,0.000000,89.537100,99.587200,99.997900,100.000000,100.000000,100.000000,100.000000,100.000000,75.676300,24.323700,0.970200,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,99.029800,99.996000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.264300,7.735800,0.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.950300,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100
3130,0.026183,99.545720,99.914060,99.986500,99.999990,100.000000,100.000000,2.062570,0.454280,0.085940,0.000180,0.000000,0.000000,41.629200,58.370800,10.708100,0.432900,0.002300,0.000000,0.000000,0.000000,0.000000,89.291900,99.567100,99.997700,100.000000,100.000000,100.000000,100.000000,100.000000,75.348400,24.651600,1.004900,0.004300,0.000000,0.000000,0.000000,0.000000,0.000000,98.995100,99.995700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.125500,7.874500,0.052100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.947900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3140,0.026805,99.532970,99.910990,99.985960,99.999990,100.000000,100.000000,2.108360,0.467030,0.089010,0.000170,0.000000,0.000000,41.173200,58.826800,10.963700,0.453500,0.002500,0.000000,0.000000,0.000000,0.000000,89.036300,99.546500,99.997500,100.000000,100.000000,100.000000,100.000000,100.000000,75.023900,24.976100,1.041400,0.004600,0.000000,0.000000,0.000000,0.000000,0.000000,98.958600,99.995400,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,91.985600,8.014500,0.054300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.945800,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100
3150,0.027437,99.520260,99.908200,99.985530,99.999990,100.000000,100.000000,2.155560,0.479740,0.091800,0.000170,0.000000,0.000000,40.722300,59.277600,11.222900,0.475900,0.002700,0.000000,0.000000,0.000000,0.000000,88.777000,99.524000,99.997200,99.999900,99.999900,99.999900,99.999900,99.999900,74.693000,25.307100,1.077600,0.004900,0.000000,0.000000,0.000000,0.000000,0.000000,98.922500,99.995200,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,91.841100,8.159000,0.057100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.943000,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100
3160,0.028077,99.507490,99.904810,99.984680,99.999990,100.000000,100.000000,2.202380,0.492510,0.095190,0.000190,0.000000,0.000000,40.272900,59.726900,11.485300,0.497200,0.002900,0.000000,0.000000,0.000000,0.000000,88.514500,99.502600,99.996900,99.999800,99.999800,99.999800,99.999800,99.999800,74.363300,25.636700,1.116400,0.005400,0.000000,0.000000,0.000000,0.000000,0.000000,98.883600,99.994600,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,91.699600,8.300400,0.059500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.940500,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3170,0.028751,99.493810,99.901770,99.984240,99.999990,100.000000,100.000000,2.252490,0.506190,0.098230,0.000220,0.000000,0.000000,39.818100,60.181900,11.749900,0.519800,0.003200,0.000000,0.000000,0.000000,0.000000,88.250100,99.480200,99.996800,100.000000,100.000000,100.000000,100.000000,100.000000,74.031300,25.968700,1.155800,0.005900,0.000000,0.000000,0.000000,0.000000,0.000000,98.844200,99.994100,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,91.552200,8.447700,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.937400,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900
3180,0.029423,99.480080,99.898560,99.983700,99.999990,100.000000,100.000000,2.302100,0.519920,0.101440,0.000250,0.000000,0.000000,39.368300,60.631700,12.018500,0.543500,0.003600,0.000000,0.000000,0.000000,0.000000,87.981500,99.456500,99.996400,100.000000,100.000000,100.000000,100.000000,100.000000,73.692500,26.307400,1.195600,0.006300,0.000000,0.000000,0.000000,0.000000,0.000000,98.804300,99.993600,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,91.402100,8.597900,0.065300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.934700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3190,0.030093,99.466330,99.895420,99.983060,99.999990,100.000000,100.000000,2.351400,0.533670,0.104580,0.000260,0.000000,0.000000,38.919800,61.080200,12.290900,0.568300,0.003900,0.000000,0.000000,0.000000,0.000000,87.709100,99.431700,99.996100,100.000000,100.000000,100.000000,100.000000,100.000000,73.352200,26.647800,1.238500,0.006700,0.000000,0.000000,0.000000,0.000000,0.000000,98.761500,99.993300,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,91.250100,8.749900,0.068000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.932000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3200,0.030782,99.452380,99.892710,99.982460,99.999980,100.000000,100.000000,2.402910,0.547620,0.107290,0.000300,0.000000,0.000000,38.475700,61.524200,12.568800,0.593300,0.004300,0.000000,0.000000,0.000000,0.000000,87.431100,99.406600,99.995600,99.999900,99.999900,99.999900,99.999900,99.999900,73.013000,26.986900,1.280600,0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,98.719300,99.992900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,91.094400,8.905600,0.071000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.929000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3210,0.031487,99.438330,99.889310,99.981810,99.999980,100.000000,100.000000,2.455210,0.561670,0.110690,0.000340,0.000000,0.000000,38.028800,61.971200,12.853000,0.620200,0.004600,0.000000,0.000000,0.000000,0.000000,87.147000,99.379800,99.995400,100.000000,100.000000,100.000000,100.000000,100.000000,72.669900,27.330100,1.326200,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,98.673800,99.992500,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.939000,9.061000,0.074300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.925700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3220,0.032211,99.422990,99.885760,99.981080,99.999980,100.000000,100.000000,2.507890,0.577010,0.114240,0.000380,0.000000,0.000000,37.589400,62.410600,13.138600,0.647700,0.005000,0.000000,0.000000,0.000000,0.000000,86.861400,99.352300,99.995000,100.000000,100.000000,100.000000,100.000000,100.000000,72.324600,27.675400,1.370700,0.008100,0.000000,0.000000,0.000000,0.000000,0.000000,98.629300,99.991900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.784500,9.215600,0.077700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.922400,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100
3230,0.032974,99.407480,99.882080,99.980290,99.999990,100.000000,100.000000,2.564060,0.592520,0.117920,0.000390,0.000000,0.000000,37.146300,62.853700,13.426500,0.677700,0.005400,0.000000,0.000000,0.000000,0.000000,86.573500,99.322300,99.994600,100.000000,100.000000,100.000000,100.000000,100.000000,71.979900,28.020100,1.416700,0.008700,0.000000,0.000000,0.000000,0.000000,0.000000,98.583300,99.991300,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.623900,9.376100,0.081500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.918500,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3240,0.033725,99.391060,99.878320,99.979530,99.999990,100.000000,100.000000,2.618050,0.608940,0.121680,0.000400,0.000000,0.000000,36.709300,63.290600,13.718400,0.707300,0.005800,0.000000,0.000000,0.000000,0.000000,86.281500,99.292600,99.994100,99.999900,99.999900,99.999900,99.999900,99.999900,71.632200,28.367800,1.464900,0.009200,0.000000,0.000000,0.000000,0.000000,0.000000,98.535100,99.990800,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.462800,9.537200,0.085600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.914400,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3250,0.034486,99.375130,99.874220,99.978980,99.999990,100.000000,100.000000,2.673490,0.624870,0.125780,0.000420,0.000000,0.000000,36.270900,63.729000,14.016000,0.738000,0.006200,0.000000,0.000000,0.000000,0.000000,85.983900,99.261900,99.993700,99.999900,99.999900,99.999900,99.999900,99.999900,71.277900,28.722100,1.513300,0.009600,0.000000,0.000000,0.000000,0.000000,0.000000,98.486700,99.990400,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,90.303300,9.696700,0.089300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.910700,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3260,0.035275,99.358690,99.870280,99.978300,99.999990,100.000000,100.000000,2.731160,0.641310,0.129720,0.000440,0.000000,0.000000,35.834000,64.166000,14.313900,0.770700,0.006700,0.000000,0.000000,0.000000,0.000000,85.686100,99.229300,99.993300,100.000000,100.000000,100.000000,100.000000,100.000000,70.928800,29.071100,1.563900,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,98.436000,99.989900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,90.141900,9.858100,0.093400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.906600,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3270,0.036066,99.341980,99.866000,99.977160,99.999990,100.000000,100.000000,2.787800,0.658020,0.134000,0.000470,0.000000,0.000000,35.400800,64.599200,14.619200,0.805200,0.007200,0.000000,0.000000,0.000000,0.000000,85.380800,99.194800,99.992800,100.000000,100.000000,100.000000,100.000000,100.000000,70.579300,29.420700,1.614200,0.010400,0.000000,0.000000,0.000000,0.000000,0.000000,98.385800,99.989600,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,89.973700,10.026300,0.097700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.902300,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3280,0.036857,99.325310,99.861950,99.976320,99.999980,100.000000,100.000000,2.845230,0.674690,0.138050,0.000510,0.000000,0.000000,34.971800,65.028200,14.929600,0.840700,0.007800,0.000000,0.000000,0.000000,0.000000,85.070400,99.159300,99.992200,100.000000,100.000000,100.000000,100.000000,100.000000,70.225300,29.774600,1.666400,0.011100,0.000000,0.000000,0.000000,0.000000,0.000000,98.333500,99.988800,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,89.807700,10.192200,0.102300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.897600,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900
3290,0.037696,99.308170,99.857940,99.975390,99.999980,100.000000,100.000000,2.906820,0.691830,0.142060,0.000520,0.000000,0.000000,34.543700,65.456300,15.244600,0.875800,0.008400,0.000000,0.000000,0.000000,0.000000,84.755400,99.124200,99.991600,100.000000,100.000000,100.000000,100.000000,100.000000,69.867600,30.132300,1.720200,0.011800,0.000000,0.000000,0.000000,0.000000,0.000000,98.279700,99.988100,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,89.635200,10.364700,0.107000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.892900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900
3300,0.038524,99.291080,99.853100,99.974400,99.999980,100.000000,100.000000,2.966510,0.708920,0.146900,0.000570,0.000000,0.000000,34.117500,65.882500,15.561300,0.912600,0.008900,0.000000,0.000000,0.000000,0.000000,84.438700,99.087400,99.991100,100.000000,100.000000,100.000000,100.000000,100.000000,69.509900,30.490100,1.776700,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,98.223300,99.987500,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,89.465300,10.534700,0.111700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.888300,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3310,0.039378,99.273970,99.848500,99.973580,99.999980,100.000000,100.000000,3.029230,0.726030,0.151500,0.000590,0.000000,0.000000,33.694200,66.305800,15.882900,0.952700,0.009600,0.000000,0.000000,0.000000,0.000000,84.117100,99.047300,99.990400,100.000000,100.000000,100.000000,100.000000,100.000000,69.151800,30.848100,1.835000,0.013400,0.000000,0.000000,0.000000,0.000000,0.000000,98.164900,99.986500,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,89.292500,10.707500,0.117000,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.883000,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3320,0.040255,99.255610,99.844010,99.972530,99.999960,100.000000,100.000000,3.092870,0.744390,0.155990,0.000650,0.000000,0.000000,33.273300,66.726700,16.207100,0.991100,0.010400,0.000000,0.000000,0.000000,0.000000,83.792900,99.008900,99.989600,100.000000,100.000000,100.000000,100.000000,100.000000,68.790100,31.210000,1.893400,0.014300,0.000000,0.000000,0.000000,0.000000,0.000000,98.106700,99.985800,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100,89.114200,10.885900,0.122100,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.878000,100.000000,100.000100,100.000100,100.000100,100.000100,100.000100,100.000100
3330,0.041111,99.237970,99.839460,99.971510,99.999960,100.000000,100.000000,3.155020,0.762030,0.160540,0.000700,0.000000,0.000000,32.848300,67.151700,16.533100,1.032400,0.011200,0.000000,0.000000,0.000000,0.000000,83.466900,98.967600,99.988800,100.000000,100.000000,100.000000,100.000000,100.000000,68.428600,31.571400,1.953400,0.015400,0.000000,0.000000,0.000000,0.000000,0.000000,98.046600,99.984600,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,88.937300,11.062700,0.127800,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.872200,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3340,0.042005,99.218980,99.834400,99.970600,99.999940,100.000000,100.000000,3.219240,0.781020,0.165600,0.000720,0.000000,0.000000,32.435700,67.564300,16.864700,1.074000,0.012000,0.000000,0.000000,0.000000,0.000000,83.135300,98.926000,99.988000,100.000000,100.000000,100.000000,100.000000,100.000000,68.064100,31.935900,2.012300,0.016700,0.000000,0.000000,0.000000,0.000000,0.000000,97.987700,99.983300,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,88.757100,11.242900,0.133200,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.866800,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3350,0.042885,99.200620,99.829920,99.969500,99.999940,100.000000,100.000000,3.283080,0.799380,0.170080,0.000720,0.000000,0.000000,32.024000,67.976100,17.200000,1.117200,0.012900,0.000000,0.000000,0.000000,0.000000,82.800100,98.882900,99.987200,100.000100,100.000100,100.000100,100.000100,100.000100,67.699400,32.300600,2.074100,0.017800,0.000000,0.000000,0.000000,0.000000,0.000000,97.925900,99.982200,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,88.578100,11.421900,0.138900,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.861100,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
3360,0.043821,99.180590,99.825230,99.968390,99.999920,100.000000,100.000000,3.350570,0.819410,0.174770,0.000720,0.000000,0.000000,31.611900,68.388100,17.539700,1.163400,0.013500,0.000000,0.000000,0.000000,0.000000,82.460300,98.836600,99.986500,100.000000,100.000000,100.000000,100.000000,100.000000,67.329800,32.670200,2.140600,0.018900,0.000000,0.000000,0.000000,0.000000,0.000000,97.859400,99.981100,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,88.395300,11.604600,0.144200,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.855700,99.999800,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900
3370,0.044771,99.160130,99.819990,99.967330,99.999920,100.000000,100.000000,3.418670,0.839870,0.180010,0.000720,0.000000,0.000000,31.201400,68.798500,17.883700,1.211600,0.014400,0.000000,0.000000,0.000000,0.000000,82.116200,98.788300,99.985500,99.999900,99.999900,99.999900,99.999900,99.999900,66.957700,33.042200,2.205400,0.019800,0.000000,0.000000,0.000000,0.000000,0.000000,97.794500,99.980100,99.999900,99.999900,99.999900,99.999900,99.999900,99.999900,88.212500,11.787500,0.150300,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,99.849700,99.999900,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
